	Count
P3_wt:IGHV4-30-4:IGLV2-23	74
P3_wt:IGHV7-4-1:IGKV1-6	2
P3_wt:IGHV3-72:IGLV2-8	83
P3_wt:IGHV3-48:IGKV1-33	33
P3_wt:IGHV1-8:IGKV4-1	450
P3_wt:IGHV4-4:IGLV2-14	778
P3_wt:IGHV1-46:IGLV2-18	3
P3_wt:IGHV5-51:IGKV1-33	286
P3_wt:IGHV3-23:IGKV3-11	251
P3_wt:IGHV3-9:IGKV1-5	24
P3_wt:IGHV5-51:IGLV1-40	247
P3_wt:IGHV3-7:IGKV1-39	328
P3_wt:IGHV4-4:IGLV1-40	69
P3_wt:IGHV3-21:IGKV3-11	17
P3_wt:IGHV5-10-1:IGKV4-1	17
P3_wt:IGHV1-18:IGKV3-20	42
P3_wt:IGHV1-18:IGKV1-39	217
P3_wt:IGHV4-30-2:IGLV3-21	21
P3_wt:IGHV1-69:IGLV2-14	338
P3_wt:IGHV4-4:IGKV1-39	257
P3_wt:IGHV3-15:IGLV2-14	1451
P3_wt:IGHV5-51:IGLV1-47	99
P3_wt:IGHV5-51:IGKV2D-29	45
P3_wt:IGHV5-51:IGLV3-21	114
P3_wt:IGHV5-10-1:IGKV3-11	62
P3_wt:IGHV3-23:IGLV1-47	191
P3_wt:IGHV5-10-1:IGLV2-8	53
P3_wt:IGHV1-46:IGLV7-46	1
P3_wt:IGHV1-46:IGLV1-44	53
P3_wt:IGHV3-11:IGLV1-44	24
P3_wt:IGHV4-61:IGKV3-11	82
P3_wt:IGHV1-18:IGLV2-8	85
P3_wt:IGHV1-8:IGKV1-5	161
P3_wt:IGHV1-46:IGLV2-14	239
P3_wt:IGHV3-9:IGLV2-14	1147
P3_wt:IGHV3-15:IGLV3-21	133
P3_wt:IGHV4-39:IGLV2-23	401
P3_wt:IGHV4-39:IGLV6-57	46
P3_wt:IGHV4-59:IGLV2-14	425
P3_wt:IGHV7-4-1:IGKV1-9	21
P3_wt:IGHV3-9:IGLV2-23	296
P3_wt:IGHV3-21:IGKV1-39	112
P3_wt:IGHV3-23:IGKV3-20	94
P3_wt:IGHV3-69-1:IGLV2-8	19
P3_wt:IGHV3-15:IGLV2-11	223
P3_wt:IGHV3-21:IGLV2-14	348
P3_wt:IGHV1-8:IGKV2-30	61
P3_wt:IGHV3-74:IGLV2-18	10
P3_wt:IGHV4-39:IGKV4-1	32
P3_wt:IGHV1-58:IGLV6-57	2
P3_wt:IGHV4-4:IGLV2-8	192
P3_wt:IGHV3-11:IGKV1-39	200
P3_wt:IGHV1-2:IGKV3-20	445
P3_wt:IGHV4-30-4:IGKV1-6	2
P3_wt:IGHV5-51:IGKV1-12	83
P3_wt:IGHV4-59:IGLV2-8	139
P3_wt:IGHV4-59:IGKV3-11	14
P3_wt:IGHV1-2:IGLV1-51	67
P3_wt:IGHV5-10-1:IGLV2-14	227
P3_wt:IGHV3-20:IGKV2-28	42
P3_wt:IGHV1-2:IGLV1-40	101
P3_wt:IGHV4-39:IGLV2-11	41
P3_wt:IGHV3-15:IGKV1-27	107
P3_wt:IGHV1-8:IGLV2-8	379
P3_wt:IGHV4-30-4:IGLV1-44	48
P3_wt:IGHV3-20:IGLV2-8	135
P3_wt:IGHV1-69:IGLV2-23	373
P3_wt:IGHV3-72:IGLV1-44	92
P3_wt:IGHV4-61:IGLV7-46	18
P3_wt:IGHV1-2:IGKV1-17	11
P3_wt:IGHV3-23:IGKV1-12	89
P3_wt:IGHV3-7:IGLV3-21	128
P3_wt:IGHV3-72:IGKV1-39	98
P3_wt:IGHV1-2:IGKV4-1	45
P3_wt:IGHV1-2:IGKV1-39	369
P3_wt:IGHV3-74:IGKV3-11	135
P3_wt:IGHV1-46:IGKV1-39	88
P3_wt:IGHV3-7:IGLV1-40	60
P3_wt:IGHV1-8:IGLV2-23	135
P3_wt:IGHV3-73:IGLV1-44	95
P3_wt:IGHV1-69:IGKV1-33	77
P3_wt:IGHV3-7:IGLV2-11	92
P3_wt:IGHV3-30:IGLV2-14	77
P3_wt:IGHV1-46:IGKV4-1	22
P3_wt:IGHV3-74:IGKV1-33	40
P3_wt:IGHV1-18:IGLV2-11	31
P3_wt:IGHV4-61:IGKV3-20	139
P3_wt:IGHV7-4-1:IGKV1-39	165
P3_wt:IGHV4-4:IGLV2-18	56
P3_wt:IGHV3-48:IGLV7-46	6
P3_wt:IGHV3-72:IGLV2-23	65
P3_wt:IGHV4-34:IGLV2-14	194
P3_wt:IGHV3-30:IGKV3-20	3
P3_wt:IGHV4-38-2:IGLV2-14	66
P3_wt:IGHV7-4-1:IGKV3-15	5
P3_wt:IGHV3-9:IGKV2-30	337
P3_wt:IGHV5-51:IGKV3-20	143
P3_wt:IGHV7-4-1:IGLV1-44	70
P3_wt:IGHV5-51:IGKV4-1	147
P3_wt:IGHV3-73:IGLV1-40	156
P3_wt:IGHV3-49:IGLV2-8	38
P3_wt:IGHV3-15:IGKV2D-29	28
P3_wt:IGHV3-9:IGLV1-51	29
P3_wt:IGHV3-73:IGKV2-28	57
P3_wt:IGHV3-23:IGKV2-28	140
P3_wt:IGHV4-4:IGKV1-5	16
P3_wt:IGHV4-30-4:IGLV1-51	16
P3_wt:IGHV4-61:IGKV1-12	21
P3_wt:IGHV3-23:IGKV2-29	71
P3_wt:IGHV4-38-2:IGKV1-39	11
P3_wt:IGHV3-20:IGKV1-39	43
P3_wt:IGHV3-66:IGLV2-8	8
P3_wt:IGHV4-34:IGKV4-1	31
P3_wt:IGHV3-48:IGLV2-23	122
P3_wt:IGHV3-11:IGLV2-23	83
P3_wt:IGHV3-49:IGKV4-1	11
P3_wt:IGHV3-9:IGLV6-57	85
P3_wt:IGHV3-7:IGLV1-47	55
P3_wt:IGHV3-48:IGKV2-28	101
P3_wt:IGHV4-39:IGKV1-33	16
P3_wt:IGHV3-23:IGKV2D-29	55
P3_wt:IGHV3-48:IGLV1-51	58
P3_wt:IGHV4-4:IGKV1-NL1	118
P3_wt:IGHV5-51:IGLV1-36	23
P3_wt:IGHV1-8:IGKV1-33	24
P3_wt:IGHV3-49:IGLV1-44	13
P3_wt:IGHV3-74:IGLV2-8	239
P3_wt:IGHV4-30-4:IGLV2-14	221
P3_wt:IGHV3-23:IGLV2-11	127
P3_wt:IGHV1-46:IGLV1-47	3
P3_wt:IGHV3-7:IGKV1-33	19
P3_wt:IGHV3-23:IGKV1-9	134
P3_wt:IGHV1-18:IGLV1-40	17
P3_wt:IGHV3-74:IGKV1-17	26
P3_wt:IGHV3-73:IGKV4-1	48
P3_wt:IGHV4-39:IGLV8-61	5
P3_wt:IGHV4-59:IGKV1-39	168
P3_wt:IGHV1-46:IGLV2-23	45
P3_wt:IGHV3-9:IGLV1-44	72
P3_wt:IGHV3-21:IGLV1-44	30
P3_wt:IGHV1-2:IGLV2-23	143
P3_wt:IGHV3-72:IGLV2-11	113
P3_wt:IGHV3-49:IGKV1-39	64
P3_wt:IGHV3-9:IGKV1-6	37
P3_wt:IGHV5-51:IGKV1-5	147
P3_wt:IGHV1-58:IGLV2-23	23
P3_wt:IGHV3-23:IGLV6-57	222
P3_wt:IGHV1-69:IGKV1-39	128
P3_wt:IGHV3-11:IGKV2-30	2
P3_wt:IGHV4-61:IGLV1-44	80
P3_wt:IGHV3-74:IGLV1-44	71
P3_wt:IGHV3-7:IGKV1-5	28
P3_wt:IGHV1-46:IGLV6-57	20
P3_wt:IGHV3-7:IGKV1-27	15
P3_wt:IGHV3-23:IGLV2-5	15
P3_wt:IGHV4-61:IGKV4-1	106
P3_wt:IGHV3-13:IGKV1-39	148
P3_wt:IGHV4-30-4:IGLV1-40	48
P3_wt:IGHV1-8:IGLV3-21	20
P3_wt:IGHV3-11:IGKV1-5	14
P3_wt:IGHV4-61:IGLV3-21	72
P3_wt:IGHV3-20:IGLV2-14	139
P3_wt:IGHV7-4-1:IGLV2-8	241
P3_wt:IGHV1-8:IGLV1-40	78
P3_wt:IGHV5-51:IGKV1-9	124
P3_wt:IGHV4-34:IGLV1-44	43
P3_wt:IGHV3-33:IGLV2-14	10
P3_wt:IGHV3-13:IGKV2-28	6
P3_wt:IGHV4-34:IGLV2-23	202
P3_wt:IGHV3-33:IGLV2-23	2
P3_wt:IGHV3-74:IGLV6-57	51
P3_wt:IGHV4-4:IGLV3-21	97
P3_wt:IGHV1-69:IGKV4-1	24
P3_wt:IGHV3-9:IGKV4-1	41
P3_wt:IGHV1-18:IGKV1-5	26
P3_wt:IGHV3-7:IGKV1-6	12
P3_wt:IGHV4-39:IGKV1-27	32
P3_wt:IGHV4-4:IGLV2-11	72
P3_wt:IGHV3-74:IGKV2-30	36
P3_wt:IGHV4-4:IGLV6-57	59
P3_wt:IGHV3-48:IGLV2-18	4
P3_wt:IGHV5-51:IGLV1-51	95
P3_wt:IGHV3-74:IGLV7-43	49
P3_wt:IGHV5-51:IGLV7-46	24
P3_wt:IGHV5-51:IGLV3-12	16
P3_wt:IGHV3-53:IGKV2-29	19
P3_wt:IGHV4-4:IGKV2-30	121
P3_wt:IGHV3-73:IGKV2-30	29
P3_wt:IGHV3-43:IGLV2-14	20
P3_wt:IGHV1-2:IGKV1-9	22
P3_wt:IGHV3-23:IGLV1-51	133
P3_wt:IGHV1-2:IGLV1-44	141
P3_wt:IGHV4-31:IGLV2-23	1
P3_wt:IGHV3-48:IGKV4-1	38
P3_wt:IGHV3-7:IGLV2-5	16
P3_wt:IGHV1-8:IGLV1-51	42
P3_wt:IGHV5-51:IGKV2-30	71
P3_wt:IGHV4-4:IGKV3-11	29
P3_wt:IGHV1-2:IGLV6-57	25
P3_wt:IGHV3-73:IGKV2-29	17
P3_wt:IGHV3-23:IGKV3-15	10
P3_wt:IGHV4-59:IGKV4-1	44
P3_wt:IGHV7-4-1:IGLV2-23	46
P3_wt:IGHV1-18:IGLV6-57	26
P3_wt:IGHV4-30-2:IGLV8-61	21
P3_wt:IGHV3-53:IGKV1-39	32
P3_wt:IGHV5-51:IGKV2-28	50
P3_wt:IGHV3-49:IGKV2-30	14
P3_wt:IGHV4-61:IGLV1-40	24
P3_wt:IGHV4-4:IGLV5-52	2
P3_wt:IGHV3-72:IGKV1-17	3
P3_wt:IGHV1-2:IGLV2-11	43
P3_wt:IGHV1-18:IGKV1-9	16
P3_wt:IGHV4-4:IGKV4-1	61
P3_wt:IGHV3-30:IGKV2-30	104
P3_wt:IGHV3-64:IGLV2-8	6
P3_wt:IGHV3-23:IGKV2-30	117
P3_wt:IGHV3-9:IGKV3-20	23
P3_wt:IGHV3-15:IGLV6-57	99
P3_wt:IGHV3-23:IGLV3-21	90
P3_wt:IGHV3-15:IGKV1-33	43
P3_wt:IGHV1-2:IGKV1-27	8
P3_wt:IGHV3-7:IGLV6-57	34
P3_wt:IGHV4-30-2:IGKV1-39	28
P3_wt:IGHV1-18:IGLV2-23	75
P3_wt:IGHV3-23:IGLV3-25	4
P3_wt:IGHV1-2:IGKV3-11	77
P3_wt:IGHV7-4-1:IGLV1-47	54
P3_wt:IGHV1-8:IGLV1-47	50
P3_wt:IGHV1-3:IGKV1-12	19
P3_wt:IGHV1-18:IGLV1-51	6
P3_wt:IGHV4-61:IGKV1-5	65
P3_wt:IGHV3-21:IGKV3D-20	3
P3_wt:IGHV3-43:IGKV1-39	9
P3_wt:IGHV4-4:IGLV2-23	69
P3_wt:IGHV3-23:IGLV1-40	107
P3_wt:IGHV4-4:IGKV2-28	7
P3_wt:IGHV3-23:IGLV2-18	22
P3_wt:IGHV4-61:IGKV2-29	5
P3_wt:IGHV1-8:IGLV7-46	20
P3_wt:IGHV3-30-3:IGKV1-12	11
P3_wt:IGHV4-59:IGLV1-40	85
P3_wt:IGHV3-13:IGLV1-44	21
P3_wt:IGHV7-4-1:IGKV1-17	5
P3_wt:IGHV1-69:IGLV2-11	19
P3_wt:IGHV3-7:IGKV1-9	20
P3_wt:IGHV3-11:IGLV1-36	5
P3_wt:IGHV4-4:IGKV1-17	24
P3_wt:IGHV3-49:IGKV1-9	17
P3_wt:IGHV1-46:IGKV1-17	4
P3_wt:IGHV3-15:IGKV3-20	55
P3_wt:IGHV3-74:IGKV1-5	69
P3_wt:IGHV4-30-4:IGLV3-21	46
P3_wt:IGHV3-15:IGKV2-30	137
P3_wt:IGHV3-69-1:IGLV1-51	4
P3_wt:IGHV3-48:IGKV2-30	39
P3_wt:IGHV4-59:IGKV1-33	24
P3_wt:IGHV3-73:IGLV2-18	3
P3_wt:IGHV4-31:IGLV2-8	3
P3_wt:IGHV4-61:IGLV2-5	1
P3_wt:IGHV3-73:IGLV1-51	48
P3_wt:IGHV3-48:IGLV3-21	30
P3_wt:IGHV3-48:IGLV2-8	142
P3_wt:IGHV7-4-1:IGLV3-21	8
P3_wt:IGHV3-49:IGLV1-40	1
P3_wt:IGHV4-59:IGKV1-9	19
P3_wt:IGHV1-46:IGKV1-9	10
P3_wt:IGHV1-69:IGKV1-6	9
P3_wt:IGHV3-74:IGLV2-11	25
P3_wt:IGHV3-21:IGLV3-25	3
P3_wt:IGHV3-53:IGKV3-20	2
P3_wt:IGHV3-72:IGKV1-12	20
P3_wt:IGHV4-34:IGKV1-39	105
P3_wt:IGHV7-4-1:IGKV1-5	96
P3_wt:IGHV3-53:IGKV1-27	13
P3_wt:IGHV3-30-3:IGLV2-14	21
P3_wt:IGHV3-43:IGLV2-11	22
P3_wt:IGHV7-4-1:IGKV3-11	22
P3_wt:IGHV3-20:IGLV1-47	29
P3_wt:IGHV1-3:IGKV4-1	36
P3_wt:IGHV3-43:IGKV3-11	9
P3_wt:IGHV4-59:IGKV1-5	65
P3_wt:IGHV3-11:IGKV1-9	39
P3_wt:IGHV3-66:IGLV2-14	17
P3_wt:IGHV4-59:IGLV3-21	22
P3_wt:IGHV3-69-1:IGLV8-61	1
P3_wt:IGHV3-20:IGLV3-21	48
P3_wt:IGHV3-53:IGLV1-51	9
P3_wt:IGHV1-69:IGLV1-40	18
P3_wt:IGHV3-48:IGLV1-40	48
P3_wt:IGHV5-51:IGLV2-11	142
P3_wt:IGHV1-69:IGLV1-44	21
P3_wt:IGHV3-21:IGKV1-12	14
P3_wt:IGHV3-11:IGLV2-8	111
P3_wt:IGHV3-30:IGKV1-13	1
P3_wt:IGHV3-7:IGLV1-51	35
P3_wt:IGHV4-61:IGLV1-47	41
P3_wt:IGHV4-61:IGKV2-28	36
P3_wt:IGHV4-59:IGKV1-NL1	15
P3_wt:IGHV3-53:IGLV2-14	96
P3_wt:IGHV1-8:IGLV1-36	19
P3_wt:IGHV7-4-1:IGLV7-46	52
P3_wt:IGHV1-58:IGKV3-11	2
P3_wt:IGHV3-73:IGKV1-5	34
P3_wt:IGHV3-48:IGLV1-44	63
P3_wt:IGHV5-10-1:IGKV2-30	5
P3_wt:IGHV4-59:IGLV5-37	1
P3_wt:IGHV4-39:IGKV3-20	15
P3_wt:IGHV1-2:IGKV1-5	22
P3_wt:IGHV3-11:IGLV7-46	28
P3_wt:IGHV1-2:IGKV2-30	19
P3_wt:IGHV5-51:IGKV2-29	16
P3_wt:IGHV4-34:IGKV1-12	10
P3_wt:IGHV7-4-1:IGKV2-30	21
P3_wt:IGHV3-11:IGLV2-18	2
P3_wt:IGHV1-18:IGKV1-12	5
P3_wt:IGHV3-53:IGKV2-30	12
P3_wt:IGHV7-4-1:IGKV4-1	26
P3_wt:IGHV3-9:IGLV1-40	71
P3_wt:IGHV4-59:IGLV1-51	31
P3_wt:IGHV7-4-1:IGLV1-40	28
P3_wt:IGHV1-69:IGLV2-8	82
P3_wt:IGHV4-59:IGLV7-43	14
P3_wt:IGHV3-23:IGLV4-60	15
P3_wt:IGHV4-30-2:IGLV2-14	34
P3_wt:IGHV3-7:IGKV4-1	40
P3_wt:IGHV5-51:IGKV1-NL1	5
P3_wt:IGHV3-13:IGLV1-47	13
P3_wt:IGHV4-39:IGKV1-6	14
P3_wt:IGHV3-21:IGKV4-1	33
P3_wt:IGHV1-18:IGLV1-44	72
P3_wt:IGHV3-20:IGLV1-44	15
P3_wt:IGHV3-73:IGLV2-11	25
P3_wt:IGHV1-8:IGKV3D-20	7
P3_wt:IGHV4-61:IGLV1-51	37
P3_wt:IGHV3-15:IGKV1-6	59
P3_wt:IGHV4-39:IGKV1-17	21
P3_wt:IGHV3-69-1:IGLV2-23	11
P3_wt:IGHV3-21:IGKV2-28	8
P3_wt:IGHV3-9:IGLV5-37	16
P3_wt:IGHV4-30-4:IGKV2-30	6
P3_wt:IGHV3-21:IGKV1-9	3
P3_wt:IGHV4-34:IGLV2-8	46
P3_wt:IGHV3-21:IGLV2-8	62
P3_wt:IGHV3-73:IGKV3-20	7
P3_wt:IGHV3-9:IGKV3-11	52
P3_wt:IGHV3-13:IGLV1-40	13
P3_wt:IGHV4-30-2:IGLV2-8	17
P3_wt:IGHV4-4:IGKV3-15	5
P3_wt:IGHV5-51:IGLV2-18	81
P3_wt:IGHV4-4:IGLV8-61	61
P3_wt:IGHV3-74:IGLV1-47	25
P3_wt:IGHV1-2:IGLV2-5	3
P3_wt:IGHV3-72:IGLV2-18	3
P3_wt:IGHV3-72:IGKV2-28	5
P3_wt:IGHV3-23:IGKV1-17	73
P3_wt:IGHV1-18:IGKV1-17	6
P3_wt:IGHV3-11:IGLV2-11	74
P3_wt:IGHV1-18:IGLV7-46	4
P3_wt:IGHV3-30:IGKV1-5	4
P3_wt:IGHV3-11:IGLV1-47	13
P3_wt:IGHV3-69-1:IGKV4-1	4
P3_wt:IGHV3-15:IGKV1-8	3
P3_wt:IGHV4-59:IGLV6-57	41
P3_wt:IGHV3-21:IGLV8-61	3
P3_wt:IGHV3-23:IGKV2-18	1
P3_wt:IGHV5-51:IGLV4-60	7
P3_wt:IGHV3-20:IGKV2-30	12
P3_wt:IGHV3-7:IGKV2-28	16
P3_wt:IGHV3-69-1:IGKV1-39	11
P3_wt:IGHV3-69-1:IGLV1-44	6
P3_wt:IGHV4-30-4:IGKV1-27	5
P3_wt:IGHV3-73:IGLV6-57	22
P3_wt:IGHV5-10-1:IGKV1-33	15
P3_wt:IGHV1-18:IGLV2-18	3
P3_wt:IGHV1-58:IGLV2-14	45
P3_wt:IGHV3-21:IGLV3-21	20
P3_wt:IGHV1-8:IGKV1-6	12
P3_wt:IGHV1-18:IGKV3-11	19
P3_wt:IGHV1-8:IGLV1-50	16
P3_wt:IGHV1-3:IGLV2-14	49
P3_wt:IGHV4-34:IGKV1-9	3
P3_wt:IGHV3-15:IGKV1-13	4
P3_wt:IGHV3-64D:IGLV1-44	17
P3_wt:IGHV3-9:IGKV1-33	30
P3_wt:IGHV4-59:IGLV2-23	52
P3_wt:IGHV1-18:IGKV4-1	20
P3_wt:IGHV3-9:IGLV1-47	37
P3_wt:IGHV4-61:IGKV1-33	94
P3_wt:IGHV3-72:IGKV1-33	26
P3_wt:IGHV3-30:IGLV2-8	18
P3_wt:IGHV4-30-4:IGLV1-47	19
P3_wt:IGHV3-43:IGLV7-43	3
P3_wt:IGHV1-8:IGLV6-57	64
P3_wt:IGHV5-10-1:IGLV1-44	14
P3_wt:IGHV1-46:IGLV2-8	55
P3_wt:IGHV3-9:IGLV2-18	14
P3_wt:IGHV1-69:IGKV1-17	67
P3_wt:IGHV3-7:IGKV2-29	21
P3_wt:IGHV3-13:IGKV4-1	6
P3_wt:IGHV3-48:IGLV6-57	12
P3_wt:IGHV4-59:IGKV3-20	11
P3_wt:IGHV3-9:IGLV2-11	13
P3_wt:IGHV1-46:IGKV1-5	4
P3_wt:IGHV4-4:IGLV1-36	11
P3_wt:IGHV3-20:IGKV1-5	4
P3_wt:IGHV3-13:IGLV3-21	11
P3_wt:IGHV3-74:IGKV1-9	36
P3_wt:IGHV3-33:IGLV1-40	1
P3_wt:IGHV4-4:IGKV1-9	7
P3_wt:IGHV3-21:IGKV1-33	44
P3_wt:IGHV3-13:IGLV2-23	59
P3_wt:IGHV3-73:IGKV3-11	35
P3_wt:IGHV4-39:IGLV1-36	3
P3_wt:IGHV4-61:IGLV6-57	20
P3_wt:IGHV1-58:IGKV2-30	2
P3_wt:IGHV3-49:IGLV8-61	1
P3_wt:IGHV1-46:IGLV8-61	18
P3_wt:IGHV1-8:IGKV1-13	39
P3_wt:IGHV5-10-1:IGLV1-47	19
P3_wt:IGHV3-9:IGLV3-21	25
P3_wt:IGHV3-11:IGKV3-11	17
P3_wt:IGHV3-73:IGKV1-13	36
P3_wt:IGHV3-11:IGKV2-28	19
P3_wt:IGHV3-21:IGLV1-40	14
P3_wt:IGHV4-30-4:IGKV3-11	9
P3_wt:IGHV3-9:IGLV5-52	9
P3_wt:IGHV1-8:IGKV1-12	16
P3_wt:IGHV3-7:IGKV3-11	34
P3_wt:IGHV3-73:IGLV8-61	2
P3_wt:IGHV3-74:IGLV1-36	1
P3_wt:IGHV1-3:IGLV2-11	9
P3_wt:IGHV4-59:IGLV1-44	38
P3_wt:IGHV3-74:IGKV4-1	43
P3_wt:IGHV4-34:IGKV1-33	12
P3_wt:IGHV3-49:IGKV3-20	3
P3_wt:IGHV3-33:IGLV1-51	1
P3_wt:IGHV3-15:IGKV1-12	20
P3_wt:IGHV4-30-4:IGLV2-18	7
P3_wt:IGHV3-43:IGLV1-44	4
P3_wt:IGHV3-15:IGLV7-46	29
P3_wt:IGHV3-49:IGKV2-28	10
P3_wt:IGHV3-20:IGLV1-51	3
P3_wt:IGHV1-8:IGKV1-27	49
P3_wt:IGHV4-34:IGKV2-30	14
P3_wt:IGHV4-59:IGKV2-28	5
P3_wt:IGHV7-4-1:IGLV6-57	22
P3_wt:IGHV1-46:IGKV2-30	3
P3_wt:IGHV3-15:IGKV2-29	56
P3_wt:IGHV3-43:IGLV1-51	4
P3_wt:IGHV3-30:IGKV1-39	28
P3_wt:IGHV3-73:IGKV1-17	29
P3_wt:IGHV3-66:IGLV1-44	10
P3_wt:IGHV1-46:IGKV2-28	5
P3_wt:IGHV3-23:IGKV1-13	14
P3_wt:IGHV1-2:IGLV8-61	11
P3_wt:IGHV1-46:IGKV1-33	8
P3_wt:IGHV4-34:IGLV1-40	16
P3_wt:IGHV4-39:IGLV1-40	25
P3_wt:IGHV3-73:IGLV3-21	15
P3_wt:IGHV4-38-2:IGLV7-46	9
P3_wt:IGHV1-58:IGKV1-12	21
P3_wt:IGHV4-61:IGKV2-30	17
P3_wt:IGHV3-7:IGKV1-17	29
P3_wt:IGHV3-20:IGKV4-1	11
P3_wt:IGHV4/OR15-8:IGLV2-14	8
P3_wt:IGHV3-11:IGKV1-6	4
P3_wt:IGHV1-69:IGLV1-47	14
P3_wt:IGHV3-21:IGLV6-57	18
P3_wt:IGHV7-4-1:IGLV1-51	6
P3_wt:IGHV5-10-1:IGKV1-39	70
P3_wt:IGHV1-3:IGKV1-17	3
P3_wt:IGHV3-11:IGKV4-1	28
P3_wt:IGHV4-30-4:IGLV8-61	12
P3_wt:IGHV3-15:IGLV7-43	3
P3_wt:IGHV4-30-4:IGKV1-5	7
P3_wt:IGHV3-7:IGKV3-20	5
P3_wt:IGHV3-72:IGLV6-57	17
P3_wt:IGHV4-30-2:IGLV2-23	8
P3_wt:IGHV3-72:IGKV2-30	12
P3_wt:IGHV1-69:IGKV1-12	11
P3_wt:IGHV5-51:IGLV7-43	20
P3_wt:IGHV3-74:IGLV1-40	26
P3_wt:IGHV4-61:IGLV2-11	30
P3_wt:IGHV1-69:IGLV1-51	4
P3_wt:IGHV3-9:IGKV2-29	14
P3_wt:IGHV3-48:IGKV1-6	12
P3_wt:IGHV3-73:IGKV1-6	13
P3_wt:IGHV4-59:IGLV1-47	17
P3_wt:IGHV4-39:IGLV2-18	14
P3_wt:IGHV3-74:IGLV3-21	23
P3_wt:IGHV3-13:IGKV3-20	2
P3_wt:IGHV3-11:IGKV3-20	5
P3_wt:IGHV1-58:IGKV1-9	4
P3_wt:IGHV4/OR15-8:IGKV1-39	9
P3_wt:IGHV4-4:IGKV3-20	18
P3_wt:IGHV3-48:IGLV7-43	1
P3_wt:IGHV4-38-2:IGKV1-5	8
P3_wt:IGHV1-46:IGKV3-11	18
P3_wt:IGHV3-21:IGLV7-46	5
P3_wt:IGHV5-10-1:IGKV1-6	5
P3_wt:IGHV3-23:IGKV1-NL1	9
P3_wt:IGHV3-23:IGLV8-61	19
P3_wt:IGHV1-58:IGLV2-8	7
P3_wt:IGHV4-38-2:IGLV1-44	16
P3_wt:IGHV4-30-2:IGKV2-28	3
P3_wt:IGHV1-2:IGLV1-36	7
P3_wt:IGHV3-7:IGKV2-30	62
P3_wt:IGHV3-72:IGKV3-11	50
P3_wt:IGHV5-10-1:IGLV6-57	20
P3_wt:IGHV3-9:IGLV1-36	3
P3_wt:IGHV3-15:IGLV4-60	10
P3_wt:IGHV3/OR16-6:IGKV1-12	1
P3_wt:IGHV1-3:IGLV2-8	12
P3_wt:IGHV1-3:IGLV2-23	9
P3_wt:IGHV1-58:IGLV1-44	15
P3_wt:IGHV3-73:IGKV2D-29	10
P3_wt:IGHV3-9:IGKV1-27	19
P3_wt:IGHV4-39:IGKV3-15	2
P3_wt:IGHV3-74:IGLV3-1	1
P3_wt:IGHV1-8:IGKV1-9	12
P3_wt:IGHV3-73:IGKV1-27	28
P3_wt:IGHV1-18:IGLV2-5	10
P3_wt:IGHV3-64D:IGLV2-14	2
P3_wt:IGHV3-64D:IGLV3-21	7
P3_wt:IGHV4-38-2:IGKV1-6	1
P3_wt:IGHV3-53:IGLV6-57	5
P3_wt:IGHV4-39:IGLV1-47	19
P3_wt:IGHV4-4:IGKV1-33	17
P3_wt:IGHV3-64:IGLV2-11	4
P3_wt:IGHV1-18:IGLV1-36	4
P3_wt:IGHV3-21:IGKV1-6	16
P3_wt:IGHV3-21:IGKV2D-29	4
P3_wt:IGHV7-4-1:IGLV2-18	10
P3_wt:IGHV1-3:IGLV6-57	5
P3_wt:IGHV3-7:IGKV1-NL1	6
P3_wt:IGHV4-39:IGKV3-11	36
P3_wt:IGHV4-38-2:IGKV4-1	5
P3_wt:IGHV4-30-4:IGLV6-57	14
P3_wt:IGHV3-74:IGKV3-20	12
P3_wt:IGHV3-72:IGKV1-6	3
P3_wt:IGHV1-2:IGLV3-21	23
P3_wt:IGHV1-58:IGKV4-1	3
P3_wt:IGHV1-69:IGLV7-46	3
P3_wt:IGHV3-7:IGKV3D-15	3
P3_wt:IGHV7-4-1:IGKV1-33	16
P3_wt:IGHV3-49:IGLV2-18	6
P3_wt:IGHV4-30-2:IGLV1-51	1
P3_wt:IGHV1-2:IGKV2-28	12
P3_wt:IGHV3-74:IGKV2D-29	3
P3_wt:IGHV3-48:IGLV1-47	11
P3_wt:IGHV3-9:IGKV1-9	14
P3_wt:IGHV4-61:IGLV1-36	16
P3_wt:IGHV3-15:IGLV1-36	13
P3_wt:IGHV3-69-1:IGLV2-14	12
P3_wt:IGHV3-53:IGKV3-11	2
P3_wt:IGHV3-20:IGLV6-57	6
P3_wt:IGHV1-8:IGKV3-20	17
P3_wt:IGHV5-51:IGLV1-50	13
P3_wt:IGHV3-43:IGLV2-23	4
P3_wt:IGHV3-21:IGLV2-23	24
P3_wt:IGHV3-15:IGKV1-NL1	11
P3_wt:IGHV1-46:IGKV1-27	3
P3_wt:IGHV7-4-1:IGLV1-36	3
P3_wt:IGHV3-53:IGKV1-12	1
P3_wt:IGHV3-64:IGLV1-44	4
P3_wt:IGHV3-23:IGLV9-49	1
P3_wt:IGHV1-69:IGKV1D-12	5
P3_wt:IGHV5-10-1:IGLV2-11	16
P3_wt:IGHV1-2:IGLV5-37	6
P3_wt:IGHV3-15:IGLV2-18	36
P3_wt:IGHV3-73:IGLV1-47	12
P3_wt:IGHV3-30:IGLV1-40	10
P3_wt:IGHV3-20:IGKV3-11	5
P3_wt:IGHV4-30-2:IGLV1-44	5
