1 998815 P2_wt
1 998742 P2_wt
1 998732 P2_wt
1 998711 P2_wt
1 998700 P2_wt
1 998621 P2_wt
1 998532 P2_wt
1 998509 P2_wt
1 998417 P2_wt
1 998266 P2_wt
1 997582 P2_wt
1 997256 P2_wt
1 997062 P2_wt
1 99696 P0_Ab
1 996898 P2_wt
1 996590 P2_wt
1 996573 P2_wt
1 996469 P2_wt
1 996436 P2_wt
1 996433 P2_wt
1 996413 P2_wt
1 996335 P2_wt
1 995872 P2_wt
1 995536 P2_wt
1 995421 P2_wt
1 995066 P2_wt
1 994947 P2_wt
1 994851 P2_wt
1 994683 P2_wt
1 994682 P2_wt
1 994438 P2_wt
1 994342 P2_wt
1 994266 P2_wt
1 99412 P0_Ab
1 993942 P2_wt
1 993449 P2_wt
1 993036 P2_wt
1 992869 P2_wt
1 992860 P2_wt
1 99285 P0_Ab
1 992836 P2_wt
1 992824 P2_wt
1 992616 P2_wt
1 992341 P2_wt
1 992325 P2_wt
1 992204 P2_wt
1 99210 P0_Ab
1 992026 P2_wt
1 991919 P2_wt
1 991868 P2_wt
1 991652 P2_wt
1 991615 P2_wt
1 99150 P0_Ab
1 991416 P2_wt
1 991234 P2_cm
1 991064 P2_cm
1 991061 P2_cm
1 990932 P2_cm
1 990863 P2_cm
1 990811 P2_cm
1 990810 P2_cm
1 990786 P2_cm
1 990752 P2_cm
1 990707 P2_cm
1 990658 P2_cm
1 990458 P2_cm
1 990331 P2_cm
1 990329 P2_cm
1 990289 P2_cm
1 990261 P2_cm
1 990027 P2_cm
1 989881 P2_cm
1 989629 P2_cm
1 989470 P2_cm
1 989304 P2_cm
1 989285 P2_cm
1 989235 P2_cm
1 989188 P2_cm
1 989158 P2_cm
1 989046 P2_cm
1 988672 P2_cm
1 988499 P2_cm
1 988349 P2_cm
1 988274 P2_cm
1 988258 P2_cm
1 988142 P2_cm
1 988119 P2_cm
1 988029 P2_cm
1 987801 P2_cm
1 987765 P2_cm
1 987749 P2_cm
1 987725 P2_cm
1 987511 P2_cm
1 987499 P2_cm
1 987473 P2_cm
1 987183 P2_cm
1 987145 P2_cm
1 986525 P2_cm
1 986513 P2_cm
1 986490 P2_cm
1 986308 P2_cm
1 986293 P2_cm
1 986279 P2_cm
1 986232 P2_cm
1 986209 P2_cm
1 986163 P2_cm
1 985910 P2_cm
1 985909 P2_cm
1 985763 P2_cm
1 985757 P2_cm
1 985675 P2_cm
1 985639 P2_cm
1 985532 P2_cm
1 985234 P2_cm
1 985217 P2_cm
1 985172 P2_cm
1 985056 P2_cm
1 985038 P2_cm
1 984894 P2_cm
1 984871 P2_cm
1 984851 P2_cm
1 984806 P2_cm
1 984751 P2_cm
1 984623 P2_cm
1 984436 P2_cm
1 984398 P2_cm
1 984275 P2_cm
1 984258 P2_cm
1 984133 P2_cm
1 984003 P2_cm
1 983540 P2_cm
1 983476 P2_cm
1 983459 P2_cm
1 983351 P2_cm
1 983242 P2_cm
1 983171 P2_cm
1 983098 P2_cm
1 983004 P2_cm
1 982881 P2_cm
1 982683 P2_cm
1 982644 P2_cm
1 982211 P2_cm
1 982177 P2_cm
1 9819 P3_cm
1 981820 P2_cm
1 981679 P2_cm
1 981536 P2_cm
1 981532 P2_cm
1 981443 P2_cm
1 981175 P2_cm
1 981017 P2_cm
1 980955 P2_cm
1 980870 P2_cm
1 980751 P2_cm
1 980728 P2_cm
1 980706 P2_cm
1 980669 P2_cm
1 980576 P2_cm
1 980542 P2_cm
1 980493 P2_cm
1 980382 P2_cm
1 980108 P2_cm
1 980058 P2_cm
1 979914 P2_cm
1 979828 P2_cm
1 979812 P2_cm
1 979700 P2_cm
1 979677 P2_cm
1 979399 P2_cm
1 979188 P2_cm
1 97917 P0_Ab
1 978940 P2_cm
1 978932 P2_cm
1 978880 P2_cm
1 978811 P2_cm
1 978738 P2_cm
1 978724 P2_cm
1 978461 P2_cm
1 978410 P2_cm
1 978325 P2_cm
1 978149 P2_cm
1 978112 P2_cm
1 978018 P2_cm
1 9778 P3_wt
1 977702 P2_cm
1 977617 P2_cm
1 977541 P2_cm
1 977533 P2_cm
1 977521 P2_cm
1 977469 P2_cm
1 977176 P2_cm
1 976672 P2_cm
1 976654 P2_cm
1 976558 P2_cm
1 976433 P2_cm
1 976409 P2_cm
1 976322 P2_cm
1 976116 P2_cm
1 976104 P2_cm
1 976004 P2_cm
1 975957 P2_cm
1 975893 P2_cm
1 975844 P2_cm
1 975786 P2_cm
1 975774 P2_cm
1 975606 P2_cm
1 975597 P2_cm
1 975529 P2_cm
1 975471 P2_cm
1 975311 P2_cm
1 975307 P2_cm
1 975216 P2_cm
1 974634 P2_cm
1 97442 P0_Ab
1 974417 P2_cm
1 974352 P2_cm
1 974212 P2_cm
1 97412 P0_Ab
1 974087 P2_cm
1 974069 P2_cm
1 973848 P2_cm
1 973383 P2_cm
1 973347 P2_cm
1 973328 P2_cm
1 973208 P2_cm
1 973076 P2_cm
1 972968 P2_cm
1 972882 P2_cm
1 972775 P2_cm
1 972691 P2_cm
1 972556 P2_cm
1 9722 P3_wt
1 9722 P2_wt
1 972034 P2_cm
1 971937 P2_cm
1 971699 P2_cm
1 971607 P2_cm
1 971578 P2_cm
1 971563 P2_cm
1 97111 P0_Ab
1 971059 P2_cm
1 970967 P2_cm
1 970693 P2_cm
1 970614 P2_cm
1 970344 P2_cm
1 970113 P2_cm
1 970103 P2_cm
1 969856 P2_cm
1 969734 P2_cm
1 969721 P2_cm
1 969671 P2_cm
1 969669 P2_cm
1 969596 P2_cm
1 969336 P2_cm
1 969327 P2_cm
1 969247 P2_cm
1 969080 P2_cm
1 96902 P0_Ab
1 96895 P0_Ab
1 968949 P2_cm
1 968921 P2_cm
1 968894 P2_cm
1 968854 P2_cm
1 968739 P2_cm
1 968723 P2_cm
1 968512 P2_cm
1 968409 P2_cm
1 967862 P2_cm
1 967832 P2_cm
1 967596 P2_cm
1 967589 P2_cm
1 967569 P2_cm
1 967522 P2_cm
1 967511 P2_cm
1 967379 P2_cm
1 967271 P2_cm
1 967209 P2_cm
1 967178 P2_cm
1 967063 P2_cm
1 967053 P2_cm
1 966996 P2_cm
1 966961 P2_cm
1 966888 P2_cm
1 966800 P2_cm
1 966746 P2_cm
1 966744 P2_cm
1 966665 P2_cm
1 966352 P2_cm
1 966305 P2_cm
1 966087 P2_cm
1 965889 P2_cm
1 965615 P2_cm
1 965581 P2_cm
1 965579 P2_cm
1 965550 P2_cm
1 965301 P2_cm
1 965285 P2_cm
1 965150 P2_cm
1 964978 P2_cm
1 964619 P2_cm
1 964495 P2_cm
1 964035 P2_cm
1 964020 P2_cm
1 963931 P2_cm
1 963746 P2_cm
1 963706 P2_cm
1 963669 P2_cm
1 963493 P2_cm
1 963441 P2_cm
1 9632 P3_cm
1 963132 P2_cm
1 963104 P2_cm
1 963072 P2_cm
1 963065 P2_cm
1 962979 P2_cm
1 962745 P2_cm
1 962484 P2_cm
1 962440 P2_cm
1 962270 P2_cm
1 962067 P2_cm
1 962064 P2_cm
1 961755 P2_cm
1 961683 P2_cm
1 961540 P2_cm
1 96152 P0_Ab
1 961472 P2_cm
1 961425 P2_cm
1 961409 P2_cm
1 961341 P2_cm
1 961271 P2_cm
1 961258 P2_cm
1 961130 P2_cm
1 961099 P2_cm
1 961093 P2_cm
1 961058 P2_cm
1 961034 P2_cm
1 960959 P2_cm
1 960900 P2_cm
1 960784 P2_cm
1 960602 P2_cm
1 960538 P2_cm
1 960504 P2_cm
1 960459 P2_cm
1 960417 P2_cm
1 960376 P2_cm
1 960364 P2_cm
1 960226 P2_cm
1 960221 P2_cm
1 960137 P2_cm
1 960081 P2_cm
1 960074 P2_cm
1 960041 P2_cm
1 959815 P2_cm
1 959612 P2_cm
1 959589 P2_cm
1 95953 P0_Ab
1 959523 P2_cm
1 959400 P2_cm
1 959395 P2_cm
1 959368 P2_cm
1 958836 P2_cm
1 958784 P2_cm
1 958771 P2_cm
1 958524 P2_cm
1 958388 P2_cm
1 958301 P2_cm
1 958124 P2_cm
1 958117 P2_cm
1 958059 P2_cm
1 957988 P2_cm
1 957985 P2_cm
1 957978 P2_cm
1 957834 P2_cm
1 957648 P2_cm
1 957640 P2_cm
1 957609 P2_cm
1 957564 P2_cm
1 957368 P2_cm
1 957212 P2_cm
1 957149 P2_cm
1 957120 P2_cm
1 957069 P2_cm
1 956985 P2_cm
1 956896 P2_cm
1 956890 P2_cm
1 956753 P2_cm
