7781 P3_wt 11
7782 P2_wt 9
7782 P3_wt 2
7783 P2_wt 2
7783 P3_cm 2
7783 P3_wt 5
7783 P2_cm 2
7784 P2_cm 5
7784 P2_wt 3
7784 P3_cm 2
7784 P3_wt 1
7785 P2_cm 6
7785 P3_cm 5
7786 P2_cm 7
7786 P2_wt 3
7786 P3_cm 1
7787 P2_cm 2
7787 P2_wt 6
7787 P3_cm 1
7787 P3_wt 2
7788 P2_wt 5
7788 P3_wt 5
7788 P3_cm 1
7789 P2_wt 8
7789 P3_cm 2
7789 P2_cm 1
7790 P3_cm 11
7791 P2_cm 4
7791 P2_wt 1
7791 P3_cm 4
7791 P3_wt 2
7792 P2_wt 10
7792 P3_wt 1
7793 P2_wt 3
7793 P3_wt 5
7793 P2_cm 3
7794 P2_wt 10
7794 P3_wt 1
7795 P2_cm 8
7795 P3_cm 2
7795 P3_wt 1
7796 P3_cm 4
7796 P2_cm 2
7796 P2_wt 1
7796 P3_wt 4
7797 P2_cm 4
7797 P2_wt 6
7797 P3_cm 1
7798 P2_wt 1
7798 P3_wt 8
7798 P2_cm 2
7799 P2_cm 1
7799 P2_wt 4
7799 P3_cm 2
7799 P3_wt 4
7800 P2_cm 3
7800 P3_cm 8
7801 P2_cm 4
7801 P3_cm 2
7801 P3_wt 3
7801 P2_wt 2
7802 P2_wt 3
7802 P3_cm 2
7802 P3_wt 6
7803 P2_cm 8
7803 P3_cm 3
7804 P2_wt 9
7804 P3_wt 2
7805 P2_wt 3
7805 P3_cm 2
7805 P3_wt 6
7806 P3_cm 10
7806 P3_wt 1
7807 P3_cm 5
7807 P3_wt 5
7807 P2_cm 1
7808 P2_wt 11
7809 P2_cm 6
7809 P3_wt 5
7810 P2_wt 9
7810 P3_wt 2
7811 P2_wt 9
7811 P3_wt 2
7812 P2_cm 2
7812 P2_wt 3
7812 P3_cm 4
7812 P3_wt 2
7813 P3_cm 10
7813 P2_cm 1
7814 P2_cm 4
7814 P2_wt 1
7814 P3_cm 2
7814 P3_wt 4
7815 P2_wt 11
7816 P3_cm 11
7817 P2_cm 1
7817 P2_wt 8
7817 P3_cm 1
7817 P3_wt 1
7818 P2_wt 11
7819 P2_wt 5
7819 P3_wt 5
7819 P2_cm 1
7820 P2_cm 3
7820 P3_cm 4
7820 P3_wt 3
7820 P2_wt 1
7821 P2_cm 3
7821 P2_wt 5
7821 P3_wt 3
7822 P2_cm 5
7822 P3_cm 3
7822 P2_wt 2
7822 P3_wt 1
7823 P2_wt 3
7823 P3_wt 7
7823 P3_cm 1
7824 P2_wt 6
7824 P3_wt 5
7825 P2_wt 10
7825 P3_wt 1
7826 P2_wt 5
7826 P3_cm 3
7826 P3_wt 2
7826 P2_cm 1
7827 P2_wt 10
7827 P3_wt 1
7828 P3_cm 8
7828 P3_wt 1
7828 P2_cm 2
7829 P2_cm 2
7829 P2_wt 2
7829 P3_cm 4
7829 P3_wt 3
7830 P2_cm 7
7830 P3_cm 3
7830 P3_wt 1
7831 P2_cm 1
7831 P2_wt 1
7831 P3_cm 2
7831 P3_wt 7
7832 P3_cm 11
7833 P2_cm 7
7833 P2_wt 3
7833 P3_wt 1
7834 P3_wt 10
7834 P3_cm 1
7835 P3_cm 11
7836 P2_cm 4
7836 P2_wt 7
7837 P2_wt 3
7837 P3_cm 3
7837 P3_wt 4
7837 P2_cm 1
7838 P3_wt 9
7838 P2_cm 1
7838 P3_cm 1
7839 P2_wt 4
7839 P3_wt 2
7839 P2_cm 3
7839 P3_cm 2
7840 P3_cm 2
7840 P3_wt 8
7840 P2_wt 1
7841 P2_cm 5
7841 P2_wt 2
7841 P3_cm 2
7841 P3_wt 2
7842 P2_cm 3
7842 P2_wt 1
7842 P3_cm 3
7842 P3_wt 4
7843 P3_cm 8
7843 P3_wt 3
7844 P2_wt 11
7845 P2_wt 10
7845 P0_Ab 1
7846 P2_wt 10
7846 P3_wt 1
7847 P2_wt 7
7847 P3_wt 3
7847 P3_cm 1
7848 P3_cm 6
7848 P2_cm 2
7848 P2_wt 3
7849 P2_cm 4
7849 P3_cm 6
7849 P3_wt 1
7850 P2_cm 10
7850 P3_wt 1
7851 P3_wt 5
7851 P2_wt 6
7852 P2_wt 8
7852 P3_wt 3
7853 P2_wt 11
7854 P2_cm 3
7854 P3_cm 3
7854 P3_wt 5
7855 P3_wt 10
7855 P2_wt 1
7856 P2_wt 11
7857 P2_cm 1
7857 P2_wt 3
7857 P3_cm 6
7857 P3_wt 1
7858 P2_wt 7
7858 P3_wt 4
7859 P3_wt 10
7859 P2_wt 1
7860 P3_cm 11
7861 P2_wt 6
7861 P3_wt 5
7862 P2_cm 2
7862 P3_cm 3
7862 P3_wt 6
7863 P2_wt 11
7864 P2_wt 3
7864 P3_cm 4
7864 P2_cm 4
7865 P2_cm 6
7865 P2_wt 2
7865 P3_cm 3
7866 P2_cm 3
7866 P3_cm 6
7866 P3_wt 2
7867 P2_cm 7
7867 P2_wt 1
7867 P3_cm 2
7867 P3_wt 1
7868 P2_cm 6
7868 P2_wt 1
7868 P3_cm 3
7868 P3_wt 1
7869 P3_cm 7
7869 P3_wt 2
7869 P2_wt 2
7870 P2_cm 5
7870 P3_cm 4
7870 P3_wt 2
7871 P2_cm 3
7871 P2_wt 3
7871 P3_wt 4
7871 P3_cm 1
7872 P2_cm 8
7872 P2_wt 3
7873 P3_cm 11
7874 P2_wt 2
7874 P3_wt 7
7874 P0_Ab 1
7874 P2_cm 1
7875 P2_cm 5
7875 P2_wt 2
7875 P3_wt 4
7876 P2_cm 6
7876 P3_cm 5
7877 P2_cm 1
7877 P3_cm 5
7877 P3_wt 4
7877 P2_wt 1
7878 P2_cm 4
7878 P3_cm 7
7879 P2_cm 6
7879 P3_cm 4
7879 P2_wt 1
7880 P2_wt 2
7880 P3_wt 9
7881 P3_cm 11
7882 P2_wt 11
7883 P3_cm 11
7884 P3_cm 7
7884 P3_wt 4
7885 P2_cm 4
7885 P3_cm 4
7885 P3_wt 3
7886 P2_wt 2
7886 P3_cm 4
7886 P3_wt 4
7886 P2_cm 1
7887 P2_cm 3
7887 P3_cm 5
7887 P3_wt 2
7887 P2_wt 1
7888 P2_cm 3
7888 P2_wt 1
7888 P3_wt 7
7889 P2_cm 6
7889 P2_wt 3
7889 P3_cm 1
7889 P3_wt 1
7890 P2_cm 1
7890 P2_wt 4
7890 P3_wt 6
7891 P2_cm 1
7891 P2_wt 1
7891 P3_cm 5
7891 P3_wt 4
7892 P2_wt 5
7892 P3_wt 6
7893 P2_cm 1
7893 P2_wt 5
7893 P3_wt 5
7894 P2_cm 7
7894 P2_wt 1
7894 P3_cm 3
7895 P2_cm 4
7895 P2_wt 5
7895 P3_wt 1
7895 P3_cm 1
7896 P2_cm 10
7896 P2_wt 1
7897 P2_cm 3
7897 P3_wt 7
7897 P3_cm 1
7898 P2_wt 8
7898 P3_cm 3
7899 P2_cm 2
7899 P2_wt 2
7899 P3_cm 1
7899 P3_wt 6
7900 P2_cm 3
7900 P2_wt 2
7900 P3_cm 6
7901 P3_cm 10
7901 P3_wt 1
7902 P2_cm 5
7902 P2_wt 1
7902 P3_cm 2
7902 P3_wt 3
7903 P3_cm 11
7904 P2_cm 4
7904 P2_wt 2
7904 P3_cm 2
7904 P3_wt 3
7905 P3_cm 2
7905 P3_wt 8
7905 P2_cm 1
7906 P2_cm 5
7906 P2_wt 1
7906 P3_cm 3
7906 P3_wt 2
7907 P2_cm 1
7907 P3_cm 9
7907 P3_wt 1
7908 P2_cm 7
7908 P2_wt 2
7908 P3_wt 2
7909 P2_cm 5
7909 P2_wt 3
7909 P3_cm 2
7909 P3_wt 1
7910 P2_wt 4
7910 P3_wt 7
7911 P2_wt 4
7911 P3_wt 7
7912 P0_Ab 1
7912 P2_cm 5
7912 P2_wt 3
7912 P3_cm 1
7912 P3_wt 1
7913 P0_Ab 1
7913 P2_cm 8
7913 P2_wt 1
7913 P3_cm 1
7914 P2_wt 8
7914 P3_wt 3
7915 P2_cm 6
7915 P3_cm 4
7915 P3_wt 1
7916 P2_wt 1
7916 P3_cm 6
7916 P3_wt 4
7917 P2_cm 5
7917 P3_wt 2
7917 P2_wt 1
7917 P3_cm 3
7918 P2_cm 7
7918 P2_wt 4
7919 P2_cm 4
7919 P2_wt 2
7919 P3_wt 3
7919 P3_cm 2
7920 P2_cm 4
7920 P3_cm 3
7920 P3_wt 3
7920 P2_wt 1
7921 P2_cm 9
7921 P2_wt 1
7921 P3_cm 1
7922 P2_wt 11
7923 P3_cm 10
7923 P2_cm 1
7924 P2_wt 4
7924 P3_wt 7
7925 P3_wt 11
7926 P2_wt 2
7926 P3_wt 7
7926 P0_Ab 1
7926 P3_cm 1
7927 P2_cm 1
7927 P3_cm 9
7927 P3_wt 1
7928 P2_cm 4
7928 P3_cm 5
7928 P2_wt 2
7929 P2_wt 3
7929 P3_wt 6
7929 P3_cm 2
7930 P2_wt 2
7930 P3_wt 9
7931 P2_cm 3
7931 P3_wt 5
7931 P2_wt 1
7931 P3_cm 2
7932 P2_cm 1
7932 P3_wt 5
7932 P2_wt 4
7932 P3_cm 1
7933 P2_cm 10
7933 P2_wt 1
7934 P2_cm 6
7934 P3_cm 5
7935 P2_wt 11
7936 P2_cm 7
7936 P2_wt 1
7936 P3_cm 2
7936 P3_wt 1
7937 P2_cm 3
7937 P3_cm 1
7937 P3_wt 7
7938 P2_cm 4
7938 P3_cm 7
7939 P2_cm 7
7939 P2_wt 4
7940 P2_wt 8
7940 P3_wt 3
7941 P2_wt 11
7942 P2_cm 6
7942 P3_cm 5
7943 P2_wt 11
7944 P2_cm 8
7944 P3_cm 3
7945 P2_cm 3
7945 P3_cm 4
7945 P0_Ab 1
7945 P2_wt 3
7946 P2_wt 10
7946 P3_wt 1
7947 P2_cm 7
7947 P2_wt 3
7947 P3_cm 1
7948 P2_wt 11
7949 P2_wt 11
7950 P2_cm 3
7950 P3_cm 6
7950 P3_wt 2
7951 P2_cm 6
7951 P2_wt 3
7951 P3_cm 2
7952 P2_cm 5
7952 P2_wt 4
7952 P3_cm 1
7952 P3_wt 1
7953 P2_cm 6
7953 P3_cm 5
7954 P2_cm 9
7954 P3_cm 2
7955 P2_cm 5
7955 P3_cm 6
7956 P2_cm 5
7956 P2_wt 3
7956 P3_cm 2
7956 P3_wt 1
7957 P3_wt 11
7958 P2_wt 11
7959 P2_cm 9
7959 P3_wt 2
7960 P3_cm 2
7960 P3_wt 8
7960 P2_cm 1
7961 P2_wt 6
7961 P3_cm 1
7961 P3_wt 1
7961 P2_cm 3
7962 P3_cm 10
7962 P3_wt 1
7963 P2_cm 1
7963 P2_wt 10
7964 P2_cm 2
7964 P2_wt 3
7964 P3_wt 4
7964 P3_cm 2
7965 P0_Ab 1
7965 P2_cm 2
7965 P3_wt 8
7966 P2_cm 3
7966 P3_cm 3
7966 P2_wt 3
7966 P3_wt 2
7967 P2_cm 8
7967 P2_wt 1
7967 P3_cm 2
7968 P2_wt 3
7968 P3_wt 7
7968 P2_cm 1
7969 P2_wt 9
7969 P3_wt 2
7970 P3_cm 11
7971 P3_wt 7
7971 P2_cm 1
7971 P2_wt 2
7971 P3_cm 1
7972 P2_cm 4
7972 P3_wt 7
7973 P2_cm 2
7973 P3_cm 6
7973 P3_wt 3
7974 P3_cm 5
7974 P2_cm 6
7975 P2_cm 5
7975 P3_cm 5
7975 P2_wt 1
7976 P3_wt 10
7976 P2_wt 1
7977 P2_cm 4
7977 P3_cm 4
7977 P2_wt 3
7978 P3_cm 11
7979 P2_cm 5
7979 P2_wt 2
7979 P3_wt 2
7979 P3_cm 2
7980 P2_cm 7
7980 P3_cm 3
7980 P3_wt 1
7981 P2_wt 4
7981 P3_wt 6
7981 P0_Ab 1
7982 P2_wt 10
7982 P3_wt 1
7983 P2_cm 3
7983 P3_wt 4
7983 P2_wt 4
7984 P2_wt 10
7984 P3_wt 1
7985 P2_wt 10
7985 P3_wt 1
7986 P3_cm 8
7986 P3_wt 3
7987 P2_cm 2
7987 P2_wt 1
7987 P3_cm 2
7987 P3_wt 6
7988 P2_cm 9
7988 P2_wt 2
7989 P2_cm 2
7989 P2_wt 3
7989 P3_cm 4
7989 P3_wt 2
7990 P2_cm 6
7990 P2_wt 2
7990 P3_wt 3
7991 P2_cm 2
7991 P2_wt 1
7991 P3_cm 4
7991 P3_wt 4
7992 P3_wt 10
7992 P3_cm 1
7993 P2_wt 11
7994 P2_cm 1
7994 P3_cm 2
7994 P3_wt 8
7995 P2_cm 2
7995 P3_cm 8
7995 P3_wt 1
7996 P2_cm 6
7996 P2_wt 1
7996 P3_cm 2
7996 P3_wt 2
7997 P3_wt 11
7998 P2_cm 2
7998 P3_wt 8
7998 P3_cm 1
7999 P3_cm 6
7999 P2_cm 2
7999 P2_wt 2
7999 P3_wt 1
8000 P2_cm 6
8000 P3_cm 5
8001 P3_cm 11
8002 P3_cm 11
8003 P3_cm 11
8004 P2_cm 5
8004 P2_wt 2
8004 P3_cm 4
8005 P2_cm 2
8005 P2_wt 3
8005 P3_wt 3
8005 P3_cm 3
8006 P2_cm 3
8006 P2_wt 3
8006 P3_wt 4
8006 P3_cm 1
8007 P2_cm 3
8007 P3_cm 5
8007 P3_wt 3
8008 P3_cm 11
8009 P2_cm 1
8009 P2_wt 10
8010 P3_cm 3
8010 P3_wt 6
8010 P2_cm 2
8011 P3_wt 8
8011 P2_wt 2
8011 P3_cm 1
8012 P3_cm 10
8012 P2_cm 1
8013 P2_wt 2
8013 P3_wt 7
8013 P2_cm 2
8014 P2_wt 2
8014 P3_wt 9
8015 P2_cm 3
8015 P2_wt 3
8015 P3_wt 1
8015 P3_cm 4
8016 P2_cm 5
8016 P3_cm 2
8016 P3_wt 4
8017 P2_cm 5
8017 P2_wt 3
8017 P3_wt 3
8018 P2_cm 4
8018 P2_wt 1
8018 P3_cm 6
8019 P2_wt 11
8020 P2_cm 5
8020 P2_wt 5
8020 P3_wt 1
8021 P3_cm 11
8022 P2_wt 11
8023 P2_cm 2
8023 P2_wt 3
8023 P3_wt 6
8024 P2_wt 6
8024 P3_cm 3
8024 P2_cm 2
8025 P2_cm 2
8025 P2_wt 2
8025 P3_wt 4
8025 P3_cm 3
8026 P2_cm 6
8026 P2_wt 3
8026 P3_wt 1
8026 P3_cm 1
8027 P2_cm 1
8027 P3_wt 9
8027 P2_wt 1
8028 P2_cm 3
8028 P2_wt 7
8028 P3_wt 1
8029 P2_cm 5
8029 P3_cm 4
8029 P3_wt 2
8030 P3_wt 11
8031 P2_wt 2
8031 P2_cm 7
8031 P3_cm 1
8031 P3_wt 1
8032 P3_wt 11
8033 P2_cm 4
8033 P2_wt 3
8033 P3_wt 4
8034 P2_cm 3
8034 P2_wt 3
8034 P3_wt 3
8034 P3_cm 2
8035 P2_wt 3
8035 P3_wt 8
8036 P2_cm 2
8036 P2_wt 3
8036 P3_cm 5
8036 P3_wt 1
8037 P3_wt 7
8037 P2_cm 1
8037 P2_wt 2
8037 P3_cm 1
8038 P2_wt 4
8038 P3_wt 7
8039 P2_cm 6
8039 P2_wt 3
8039 P3_cm 1
8039 P3_wt 1
8040 P3_wt 11
8041 P2_cm 2
8041 P3_cm 4
8041 P3_wt 5
8042 P3_cm 11
8043 P2_cm 7
8043 P2_wt 2
8043 P3_cm 2
8044 P2_cm 4
8044 P2_wt 3
8044 P3_cm 4
8045 P2_cm 3
8045 P2_wt 6
8045 P3_cm 2
8046 P2_cm 7
8046 P3_cm 3
8046 P3_wt 1
8047 P2_wt 2
8047 P3_cm 5
8047 P3_wt 4
8048 P2_cm 7
8048 P2_wt 1
8048 P3_wt 3
8049 P2_cm 2
8049 P3_cm 2
8049 P3_wt 3
8049 P2_wt 4
8050 P2_wt 9
8050 P3_wt 2
8051 P2_cm 1
8051 P2_wt 1
8051 P3_wt 9
8052 P2_wt 10
8052 P3_wt 1
8053 P2_cm 1
8053 P3_cm 6
8053 P3_wt 2
8053 P2_wt 2
8054 P3_cm 11
8055 P3_cm 11
8056 P2_cm 2
8056 P2_wt 4
8056 P3_wt 3
8056 P3_cm 2
8057 P2_cm 1
8057 P2_wt 1
8057 P3_cm 1
8057 P3_wt 8
8058 P2_wt 5
8058 P3_wt 3
8058 P2_cm 3
8059 P2_cm 9
8059 P3_cm 2
8060 P2_wt 1
8060 P3_cm 6
8060 P2_cm 4
8061 P2_cm 1
8061 P2_wt 2
8061 P3_wt 7
8061 P3_cm 1
8062 P2_wt 9
8062 P3_wt 2
8063 P3_wt 9
8063 P3_cm 2
8064 P2_cm 5
8064 P2_wt 5
8064 P3_wt 1
8065 P3_cm 8
8065 P3_wt 1
8065 P2_cm 2
8066 P2_wt 2
8066 P3_cm 3
8066 P3_wt 5
8066 P2_cm 1
8067 P2_wt 5
8067 P3_wt 6
8068 P2_cm 6
8068 P2_wt 2
8068 P3_cm 2
8068 P3_wt 1
8069 P2_cm 7
8069 P2_wt 1
8069 P3_cm 3
8070 P2_cm 4
8070 P3_cm 6
8070 P2_wt 1
8071 P3_cm 4
8071 P3_wt 7
8072 P2_wt 1
8072 P3_wt 10
8073 P2_cm 2
8073 P2_wt 2
8073 P3_cm 2
8073 P3_wt 5
8074 P2_cm 2
8074 P2_wt 2
8074 P3_cm 5
8074 P3_wt 2
8075 P2_cm 4
8075 P3_wt 7
8076 P2_cm 6
8076 P3_cm 4
8076 P3_wt 1
8077 P2_cm 6
8077 P2_wt 2
8077 P3_cm 2
8077 P3_wt 1
8078 P3_wt 9
8078 P2_cm 1
8078 P2_wt 1
8079 P3_wt 8
8079 P2_cm 1
8079 P2_wt 2
8080 P2_wt 4
8080 P3_wt 7
8081 P3_cm 11
8082 P2_cm 1
8082 P3_cm 3
8082 P3_wt 6
8082 P2_wt 1
8083 P2_wt 9
8083 P3_wt 2
8084 P2_cm 9
8084 P3_cm 2
8085 P3_cm 4
8085 P2_cm 4
8085 P2_wt 1
8085 P3_wt 2
8086 P2_cm 1
8086 P2_wt 3
8086 P3_cm 3
8086 P3_wt 4
8087 P2_wt 3
8087 P3_wt 8
8088 P2_wt 8
8088 P3_wt 3
8089 P2_cm 5
8089 P2_wt 3
8089 P3_wt 3
8090 P2_wt 9
8090 P3_wt 2
8091 P2_wt 4
8091 P3_wt 7
8092 P2_cm 5
8092 P3_cm 4
8092 P3_wt 2
8093 P2_cm 5
8093 P2_wt 4
8093 P3_cm 2
8094 P2_cm 2
8094 P2_wt 2
8094 P3_cm 3
8094 P3_wt 4
8095 P2_wt 10
8095 P3_wt 1
8096 P2_cm 3
8096 P3_cm 1
8096 P3_wt 7
8097 P3_wt 9
8097 P2_wt 2
8098 P2_wt 8
8098 P3_wt 3
8099 P3_cm 6
8099 P2_cm 1
8099 P2_wt 2
8099 P3_wt 2
8100 P2_cm 6
8100 P3_cm 4
8100 P2_wt 1
8101 P2_cm 5
8101 P3_cm 3
8101 P3_wt 2
8101 P0_Ab 1
8102 P3_wt 11
8103 P2_cm 3
8103 P3_cm 8
8104 P2_wt 10
8104 P3_wt 1
8105 P2_wt 9
8105 P3_wt 2
8106 P3_wt 11
8107 P3_cm 11
8108 P2_cm 4
8108 P2_wt 2
8108 P3_wt 4
8108 P3_cm 1
8109 P2_cm 3
8109 P3_cm 7
8109 P2_wt 1
8110 P2_wt 9
8110 P3_wt 2
8111 P2_cm 2
8111 P2_wt 1
8111 P3_cm 2
8111 P3_wt 6
8112 P2_cm 3
8112 P2_wt 2
8112 P3_wt 5
8112 P3_cm 1
8113 P2_cm 9
8113 P3_cm 2
8114 P2_wt 2
8114 P3_wt 9
8115 P2_cm 5
8115 P2_wt 2
8115 P3_cm 4
8116 P2_cm 6
8116 P3_cm 1
8116 P3_wt 3
8116 P2_wt 1
8117 P2_wt 2
8117 P3_wt 9
8118 P2_cm 5
8118 P2_wt 1
8118 P3_cm 1
8118 P3_wt 4
8119 P2_cm 9
8119 P3_cm 2
8120 P2_cm 1
8120 P3_wt 9
8120 P3_cm 1
8121 P2_cm 8
8121 P3_cm 3
8122 P2_cm 10
8122 P3_cm 1
8123 P2_cm 4
8123 P2_wt 6
8123 P3_cm 1
8124 P3_wt 10
8124 P3_cm 1
8125 P2_wt 10
8125 P3_wt 1
8126 P2_wt 4
8126 P3_wt 5
8126 P3_cm 2
8127 P2_cm 3
8127 P3_cm 5
8127 P3_wt 2
8127 P2_wt 1
8128 P0_Ab 1
8128 P2_cm 6
8128 P2_wt 2
8128 P3_cm 2
8129 P2_cm 3
8129 P2_wt 6
8129 P3_wt 2
8130 P2_cm 6
8130 P2_wt 2
8130 P3_cm 3
8131 P2_wt 7
8131 P3_wt 4
8132 P3_wt 11
8133 P2_cm 6
8133 P2_wt 3
8133 P3_cm 2
8134 P2_cm 3
8134 P2_wt 2
8134 P3_cm 4
8134 P3_wt 2
8135 P3_cm 11
8136 P3_cm 11
8137 P2_cm 1
8137 P3_cm 2
8137 P3_wt 7
8137 P2_wt 1
8138 P2_wt 2
8138 P3_wt 9
8139 P3_cm 1
8139 P3_wt 7
8139 P2_wt 3
8140 P2_wt 5
8140 P3_cm 2
8140 P3_wt 4
8141 P2_wt 3
8141 P3_cm 5
8141 P3_wt 2
8141 P2_cm 1
8142 P2_cm 2
8142 P2_wt 2
8142 P3_wt 7
8143 P2_wt 10
8143 P3_wt 1
8144 P2_wt 4
8144 P3_cm 1
8144 P3_wt 4
8144 P2_cm 2
8145 P2_wt 10
8145 P3_wt 1
8146 P2_wt 2
8146 P3_cm 2
8146 P3_wt 7
8147 P2_cm 8
8147 P2_wt 3
8148 P2_wt 10
8148 P3_wt 1
8149 P2_cm 8
8149 P3_cm 2
8149 P3_wt 1
8150 P2_cm 1
8150 P3_cm 3
8150 P3_wt 6
8150 P2_wt 1
8151 P2_cm 2
8151 P2_wt 4
8151 P3_cm 2
8151 P3_wt 3
8152 P2_cm 4
8152 P3_cm 5
8152 P3_wt 2
8153 P3_cm 8
8153 P3_wt 1
8153 P2_cm 1
8153 P2_wt 1
8154 P3_cm 3
8154 P2_cm 4
8154 P2_wt 1
8154 P3_wt 3
8155 P2_cm 3
8155 P2_wt 3
8155 P3_wt 4
8155 P3_cm 1
8156 P3_cm 11
8157 P2_cm 9
8157 P3_cm 2
8158 P2_cm 2
8158 P3_cm 5
8158 P3_wt 3
8158 P2_wt 1
8159 P2_wt 3
8159 P3_wt 8
8160 P2_wt 2
8160 P3_cm 6
8160 P3_wt 1
8160 P2_cm 2
8161 P2_wt 2
8161 P3_cm 2
8161 P3_wt 5
8161 P2_cm 2
8162 P2_cm 1
8162 P2_wt 1
8162 P3_wt 9
8163 P3_cm 11
8164 P2_cm 9
8164 P2_wt 1
8164 P0_Ab 1
8165 P2_cm 1
8165 P2_wt 8
8165 P3_wt 2
8166 P2_wt 9
8166 P3_cm 1
8166 P3_wt 1
8167 P3_cm 10
8167 P2_cm 1
8168 P2_wt 2
8168 P3_wt 4
8168 P2_cm 3
8168 P3_cm 2
8169 P3_cm 7
8169 P2_cm 1
8169 P2_wt 3
8170 P3_wt 10
8170 P2_wt 1
8171 P2_wt 1
8171 P3_wt 10
8172 P2_cm 4
8172 P3_cm 3
8172 P3_wt 2
8172 P2_wt 2
8173 P2_wt 9
8173 P3_wt 1
8173 P2_cm 1
8174 P2_wt 11
8175 P2_cm 1
8175 P3_cm 2
8175 P3_wt 8
8176 P2_wt 5
8176 P3_wt 6
8177 P3_wt 11
8178 P0_Ab 1
8178 P2_cm 1
8178 P2_wt 6
8178 P3_wt 2
8178 P3_cm 1
8179 P3_cm 2
8179 P3_wt 9
8180 P2_cm 6
8180 P2_wt 4
8180 P3_wt 1
8181 P2_wt 1
8181 P3_wt 9
8181 P2_cm 1
8182 P2_cm 5
8182 P3_cm 6
8183 P2_cm 6
8183 P2_wt 2
8183 P3_cm 1
8183 P3_wt 2
8184 P2_cm 1
8184 P3_cm 6
8184 P3_wt 4
8185 P2_cm 2
8185 P2_wt 4
8185 P3_wt 5
8186 P2_cm 4
8186 P2_wt 2
8186 P3_cm 2
8186 P3_wt 2
8186 P0_Ab 1
8187 P3_wt 10
8187 P3_cm 1
8188 P2_wt 8
8188 P3_cm 1
8188 P3_wt 2
8189 P2_wt 6
8189 P3_wt 3
8189 P2_cm 1
8189 P3_cm 1
8190 P2_cm 5
8190 P3_cm 4
8190 P3_wt 1
8190 P2_wt 1
8191 P2_cm 1
8191 P2_wt 2
8191 P3_wt 7
8191 P3_cm 1
8192 P2_cm 3
8192 P2_wt 2
8192 P3_wt 5
8192 P3_cm 1
8193 P2_wt 8
8193 P3_wt 3
8194 P2_cm 2
8194 P3_cm 2
8194 P3_wt 7
8195 P2_cm 5
8195 P2_wt 5
8195 P3_cm 1
8196 P2_cm 8
8196 P2_wt 1
8196 P3_cm 2
8197 P3_cm 8
8197 P3_wt 3
8198 P3_cm 2
8198 P3_wt 8
8198 P2_wt 1
8199 P2_wt 1
8199 P3_cm 8
8199 P2_cm 2
8200 P2_cm 3
8200 P2_wt 2
8200 P3_cm 2
8200 P3_wt 4
8201 P2_wt 9
8201 P3_wt 1
8201 P3_cm 1
8202 P2_cm 4
8202 P3_cm 4
8202 P3_wt 3
8203 P2_cm 9
8203 P3_cm 2
8204 P2_cm 6
8204 P2_wt 2
8204 P3_cm 2
8204 P3_wt 1
8205 P2_cm 10
8205 P3_cm 1
8206 P2_cm 3
8206 P2_wt 4
8206 P3_wt 4
8207 P2_cm 9
8207 P2_wt 2
8208 P2_cm 9
8208 P3_cm 1
8208 P3_wt 1
8209 P2_cm 7
8209 P2_wt 3
8209 P3_wt 1
8210 P2_cm 5
8210 P2_wt 1
8210 P3_cm 2
8210 P3_wt 3
8211 P2_wt 8
8211 P3_wt 3
8212 P2_wt 10
8212 P3_wt 1
8213 P2_wt 6
8213 P3_cm 2
8213 P3_wt 3
8214 P2_cm 9
8214 P2_wt 1
8214 P3_cm 1
8215 P2_cm 3
8215 P2_wt 2
8215 P3_cm 4
8215 P3_wt 2
8216 P3_cm 11
8217 P2_cm 2
8217 P2_wt 5
8217 P3_wt 4
8218 P2_wt 1
8218 P3_wt 7
8218 P2_cm 1
8218 P3_cm 2
8219 P3_cm 11
8220 P2_cm 2
8220 P3_cm 2
8220 P3_wt 7
8221 P2_wt 2
8221 P3_cm 2
8221 P3_wt 5
8221 P2_cm 2
8222 P2_cm 2
8222 P2_wt 2
8222 P3_wt 7
8223 P2_cm 5
8223 P2_wt 4
8223 P3_cm 1
8223 P3_wt 1
8224 P2_cm 3
8224 P2_wt 2
8224 P3_wt 6
8225 P2_cm 7
8225 P3_cm 4
8226 P2_cm 1
8226 P3_cm 2
8226 P3_wt 6
8226 P2_wt 2
8227 P3_cm 11
8228 P3_wt 11
8229 P3_cm 8
8229 P2_wt 1
8229 P3_wt 2
8230 P2_cm 5
8230 P2_wt 3
8230 P3_cm 3
8231 P2_cm 8
8231 P2_wt 3
8232 P2_wt 2
8232 P3_cm 8
8232 P2_cm 1
8233 P3_wt 10
8233 P2_wt 1
8234 P2_cm 3
8234 P3_cm 8
8235 P2_cm 2
8235 P3_wt 9
8236 P2_wt 1
8236 P2_cm 7
8236 P3_cm 3
8237 P2_wt 3
8237 P3_wt 4
8237 P2_cm 3
8237 P3_cm 1
8238 P3_cm 11
8239 P2_cm 8
8239 P2_wt 3
8240 P2_cm 3
8240 P2_wt 5
8240 P3_wt 2
8240 P3_cm 1
8241 P2_cm 4
8241 P3_cm 5
8241 P3_wt 2
8242 P2_cm 3
8242 P3_cm 8
8243 P2_cm 3
8243 P3_wt 6
8243 P2_wt 2
8244 P2_cm 2
8244 P3_wt 7
8244 P2_wt 2
8245 P2_cm 3
8245 P2_wt 3
8245 P3_wt 4
8245 P3_cm 1
8246 P2_wt 4
8246 P3_wt 5
8246 P2_cm 1
8246 P3_cm 1
