19 1082 P3_cm
19 1030 P2_wt
19 1018 P3_wt
18 91 P3_cm
18 812 P2_cm
18 755 P2_cm
18 609 P2_cm
18 577 P2_wt
18 577 P2_cm
18 5 P2_cm
18 4340 P3_wt
18 4311 P3_cm
18 4276 P3_cm
18 4275 P3_cm
18 4257 P3_cm
18 4236 P2_wt
18 4233 P2_wt
18 4199 P3_cm
18 4198 P3_cm
18 4173 P3_cm
18 4144 P3_cm
18 4119 P3_cm
18 4117 P3_cm
18 4033 P3_cm
18 3987 P3_cm
18 3966 P3_cm
18 3934 P3_cm
18 3903 P3_wt
18 3888 P2_wt
18 3757 P3_wt
18 3726 P3_wt
18 3710 P2_wt
18 3303 P2_wt
18 3300 P3_wt
18 3158 P3_wt
18 315 P2_wt
18 3088 P3_wt
18 2908 P2_cm
18 2368 P3_wt
18 2342 P3_wt
18 2161 P2_wt
18 2104 P3_wt
18 2011 P2_cm
18 1957 P2_wt
18 1936 P3_cm
18 1882 P3_cm
18 1871 P2_wt
18 1857 P3_wt
18 1710 P3_wt
18 1701 P3_wt
18 1587 P3_cm
18 1283 P2_cm
18 1009 P2_cm
17 975 P3_cm
17 556 P3_cm
17 4643 P3_cm
17 4613 P3_cm
17 4599 P3_cm
17 4555 P3_cm
17 4533 P3_cm
17 4516 P3_cm
17 4498 P3_cm
17 4491 P3_cm
17 4458 P3_cm
17 4446 P3_cm
17 4435 P3_cm
17 4372 P3_wt
17 4322 P3_wt
17 4270 P3_wt
17 4252 P2_wt
17 4224 P3_wt
17 4096 P3_wt
17 4045 P3_cm
17 3985 P3_wt
17 3889 P3_wt
17 3885 P3_wt
17 3797 P2_wt
17 3634 P3_wt
17 3610 P3_cm
17 3589 P3_wt
17 3563 P2_wt
17 3508 P3_wt
17 3489 P2_cm
17 3384 P2_wt
17 3381 P3_wt
17 3281 P3_wt
17 3211 P3_wt
17 3161 P3_wt
17 315 P2_cm
17 3128 P2_wt
17 3000 P3_wt
17 2966 P2_wt
17 2861 P3_wt
17 2698 P2_wt
17 2524 P3_wt
17 2481 P3_wt
17 1958 P3_wt
17 1897 P2_cm
17 1885 P3_wt
17 1885 P2_wt
17 1807 P3_cm
17 1713 P2_wt
17 1668 P3_cm
17 1430 P2_wt
17 1274 P3_cm
17 1244 P2_wt
17 116 P3_cm
17 1062 P3_wt
16 975 P2_cm
16 874 P2_cm
16 797 P2_cm
16 609 P3_wt
16 601 P2_cm
16 5015 P3_wt
16 5004 P3_cm
16 4970 P3_cm
16 4959 P3_cm
16 4952 P2_wt
16 4943 P2_wt
16 4929 P3_cm
16 4926 P3_cm
16 4903 P2_wt
16 480 P3_cm
16 4776 P3_cm
16 4752 P3_cm
16 4738 P3_cm
16 4717 P3_cm
16 4683 P3_cm
16 4618 P2_wt
16 4559 P2_wt
16 4524 P3_wt
16 4511 P3_cm
16 4425 P3_wt
16 4344 P3_wt
16 4241 P2_wt
16 410 P2_wt
16 4040 P3_cm
16 3635 P2_cm
16 3549 P3_wt
16 3509 P3_wt
16 3496 P2_wt
16 2901 P3_wt
16 2879 P3_wt
16 2727 P2_wt
16 2681 P3_wt
16 2620 P3_wt
16 2581 P3_wt
16 2386 P3_wt
16 2297 P2_wt
16 2156 P3_wt
16 1957 P3_wt
16 1849 P3_wt
16 1817 P3_wt
16 1796 P2_cm
16 1715 P3_wt
16 1711 P3_cm
16 1541 P2_cm
16 1420 P3_wt
16 1135 P2_wt
15 985 P3_cm
15 98 P2_wt
15 964 P3_cm
15 911 P2_wt
15 577 P3_wt
15 5407 P3_wt
15 5381 P3_cm
15 5361 P3_cm
15 5346 P3_cm
15 5317 P3_cm
15 5314 P3_cm
15 5300 P3_cm
15 5299 P2_wt
15 5273 P3_cm
15 5252 P2_wt
15 5243 P3_wt
15 5225 P2_wt
15 5217 P3_wt
15 5216 P3_cm
15 5211 P3_wt
15 5195 P3_cm
15 5168 P3_cm
15 5159 P3_cm
15 5136 P3_cm
15 5101 P3_cm
15 5064 P3_cm
15 5037 P3_cm
15 4765 P2_wt
15 4762 P3_wt
15 4400 P2_cm
15 429 P3_wt
15 4133 P2_cm
15 4109 P2_wt
15 4 P2_wt
15 3976 P2_wt
15 3973 P3_wt
15 394 P2_cm
15 3936 P3_cm
15 383 P3_wt
15 3732 P2_wt
15 3575 P2_wt
15 3204 P3_cm
15 3176 P2_wt
15 2896 P2_wt
15 2782 P2_cm
15 263 P2_wt
15 2576 P3_wt
15 2556 P3_wt
15 2407 P2_cm
15 2319 P3_cm
15 2133 P2_cm
15 2077 P3_cm
15 2058 P3_cm
15 201 P3_wt
15 201 P2_wt
15 1981 P2_wt
15 1956 P2_wt
15 192 P2_wt
15 1888 P3_wt
15 1829 P3_cm
15 1718 P3_wt
15 1505 P3_cm
15 1495 P3_wt
15 1486 P3_wt
15 1208 P3_wt
15 1144 P3_wt
15 1130 P2_cm
15 1112 P3_wt
15 1005 P2_cm
14 922 P2_cm
14 856 P3_cm
14 704 P2_cm
14 698 P2_wt
14 639 P2_wt
14 5819 P3_cm
14 5813 P3_cm
14 5776 P3_cm
14 5728 P3_cm
14 5727 P3_wt
14 5679 P3_wt
14 5656 P3_cm
14 5626 P3_cm
14 5623 P2_wt
14 5568 P3_cm
14 5561 P3_wt
14 5547 P3_cm
14 5541 P3_cm
14 5536 P3_cm
14 5522 P3_cm
14 5520 P3_cm
14 5511 P3_wt
14 5506 P2_wt
14 5490 P3_wt
14 5484 P3_cm
14 5473 P3_wt
14 5458 P3_cm
14 5450 P3_cm
14 5429 P3_wt
14 5420 P3_cm
14 5391 P3_cm
14 5384 P3_wt
14 5365 P3_wt
14 5348 P3_wt
14 520 P2_cm
14 5187 P2_wt
14 5184 P2_wt
14 5162 P3_cm
14 5072 P2_wt
14 4848 P3_cm
14 4571 P2_cm
14 4323 P2_wt
14 4230 P2_wt
14 4193 P2_cm
14 4134 P3_wt
14 3992 P3_wt
14 3703 P2_cm
14 3662 P3_wt
14 3639 P2_wt
14 343 P2_wt
14 340 P2_wt
14 3335 P3_cm
14 3278 P3_wt
14 3277 P3_cm
14 3258 P2_cm
14 3106 P2_wt
14 2985 P2_wt
14 2984 P2_wt
14 2849 P3_wt
14 2817 P3_wt
14 2809 P2_wt
14 2783 P2_cm
14 2634 P3_wt
14 2533 P3_cm
14 2456 P3_cm
14 2319 P2_cm
14 2277 P2_cm
14 2146 P3_wt
14 2104 P3_cm
14 2032 P2_wt
14 1899 P3_cm
14 1872 P2_cm
14 1710 P3_cm
14 1707 P3_wt
14 1565 P3_wt
14 1545 P2_cm
14 1430 P2_cm
14 1312 P3_cm
14 1274 P3_wt
14 1127 P3_cm
14 1022 P3_cm
13 888 P3_cm
13 888 P2_cm
13 874 P3_wt
13 812 P3_wt
13 694 P3_cm
13 6348 P3_cm
13 6321 P2_wt
13 6310 P3_cm
13 6286 P3_cm
13 6245 P3_wt
13 6236 P3_wt
13 6202 P3_cm
13 6195 P3_cm
13 6151 P3_cm
13 6142 P3_wt
13 6130 P3_cm
13 6125 P3_cm
13 6119 P3_cm
13 6116 P3_cm
13 6072 P3_wt
13 6071 P3_wt
13 6052 P3_cm
13 6040 P3_wt
13 5995 P3_cm
13 5979 P3_cm
13 5962 P3_wt
13 5946 P3_cm
13 5940 P3_wt
13 5911 P3_wt
13 5899 P3_cm
13 5898 P3_cm
13 589 P2_cm
13 5876 P3_cm
13 5761 P2_wt
13 5687 P3_cm
13 5663 P2_cm
13 5633 P2_wt
13 5580 P3_wt
13 5538 P3_cm
13 5512 P3_wt
13 5486 P2_wt
13 5456 P3_cm
13 5298 P3_cm
13 5129 P2_wt
13 5083 P3_wt
13 5032 P3_wt
13 4955 P2_wt
13 4842 P3_cm
13 464 P2_wt
13 4626 P3_cm
13 4602 P3_wt
13 4356 P3_cm
13 4242 P3_wt
13 4240 P3_wt
13 4175 P3_wt
13 4162 P3_cm
13 3975 P3_wt
13 386 P2_cm
13 3836 P2_wt
13 3624 P3_wt
13 3455 P3_wt
13 3226 P2_cm
13 3122 P3_wt
13 3092 P3_wt
13 3042 P2_wt
13 2995 P2_wt
13 2868 P2_cm
13 2862 P2_wt
13 2733 P2_cm
13 2692 P3_wt
13 2634 P2_wt
13 2556 P2_wt
13 2549 P2_cm
13 2321 P2_cm
13 2309 P3_wt
13 2287 P3_cm
13 2243 P3_cm
13 2156 P2_wt
13 2143 P2_cm
13 1983 P2_wt
13 1981 P3_wt
13 188 P2_wt
13 1871 P3_wt
13 1774 P2_wt
13 1747 P2_wt
13 1727 P3_wt
13 1717 P2_cm
13 163 P2_wt
13 1626 P3_wt
13 1626 P2_wt
13 1571 P3_cm
13 1359 P2_cm
13 1274 P2_cm
13 1106 P3_wt
13 1030 P2_cm
12 835 P3_cm
12 835 P2_wt
12 6914 P3_wt
12 6878 P3_cm
12 6861 P3_cm
12 6856 P3_wt
12 6849 P3_cm
12 6843 P3_cm
12 6827 P3_wt
12 6797 P3_cm
12 6784 P3_wt
12 6754 P3_cm
12 6751 P3_cm
12 6749 P3_wt
12 6742 P3_cm
12 6740 P3_wt
12 6727 P3_cm
12 6723 P3_cm
12 6688 P3_cm
12 6665 P2_wt
12 6652 P3_cm
12 6650 P3_cm
12 6630 P3_cm
12 6606 P3_wt
12 6577 P3_cm
12 6546 P3_cm
12 6540 P3_cm
12 6532 P3_cm
12 6530 P3_cm
12 6511 P3_cm
12 6501 P3_cm
12 649 P2_wt
12 6478 P3_cm
12 6462 P3_cm
12 6459 P2_cm
12 6446 P3_wt
12 6444 P3_wt
12 6416 P3_cm
12 6414 P3_cm
12 6333 P2_wt
12 6327 P2_wt
12 6280 P3_wt
12 6259 P3_wt
12 6160 P2_wt
12 6154 P3_wt
12 6064 P3_cm
12 6014 P3_wt
12 5988 P2_wt
12 5937 P2_wt
12 590 P3_wt
12 5823 P3_cm
